,edition,application_type,application_number,product_number,exclusivity_code,exclusivity_expiration,active_ingredient,trade_name,observation_count
392,1987,N/A,017473,001,NCE,1994-07-31,PIMOZIDE,ORAP,1
393,1987,N/A,017497,001,I-18,1987-12-21,"CALCITONIN, SALMON",CALCIMAR,1
394,1987,N/A,017498,001,NCE,1994-05-01,GLYBURIDE,MICRONASE,1
395,1987,N/A,017498,002,NCE,1994-05-01,GLYBURIDE,MICRONASE,1
396,1987,N/A,017498,003,NCE,1994-05-01,GLYBURIDE,MICRONASE,1
397,1987,N/A,017532,001,NCE,1994-05-01,GLYBURIDE,DIABETA,1
398,1987,N/A,017532,002,NCE,1994-05-01,GLYBURIDE,DIABETA,1
399,1987,N/A,017532,003,NCE,1994-05-01,GLYBURIDE,DIABETA,1
400,1987,N/A,017697,001,I-45,1989-08-25,SINCALIDE,KINEVAC,1
401,1987,N/A,017707,001,NCE,1992-02-18,"PENTETATE INDIUM DISODIUM, IN-111",MPI INDIUM DTPA IN 111,1
402,1987,N/A,017760,001,NDF,1988-09-04,FLUOROMETHOLONE,FML,1
403,1987,N/A,017769,001,I-18,1987-12-21,"CALCITONIN, SALMON",CALCIMAR,1
404,1987,N/A,017783,001,NCE,1994-05-08,GLIPIZIDE,GLUCOTROL,1
405,1987,N/A,017783,002,NCE,1994-05-08,GLIPIZIDE,GLUCOTROL,1
406,1987,N/A,017785,001,NDF,1989-03-07,ACETAMINOPHEN,INJECTAPAP,1
407,1987,N/A,017892,001,NCE,1992-11-15,TRIAZOLAM,HALCION,1
408,1987,N/A,017892,002,NCE,1992-11-15,TRIAZOLAM,HALCION,1
409,1987,N/A,017892,003,NCE,1992-11-15,TRIAZOLAM,HALCION,1
410,1987,N/A,017920,005,D-12,1989-04-30,CIMETIDINE,TAGAMET,1
411,1987,N/A,017961,001,NCE,1992-05-07,STREPTOZOCIN,ZANOSAR,1
412,1987,N/A,017962,001,I-16,1987-12-14,BROMOCRIPTINE MESYLATE,PARLODEL,1
413,1987,N/A,017962,001,I-34,1988-06-28,BROMOCRIPTINE MESYLATE,PARLODEL,1
414,1987,N/A,017962,002,I-16,1987-12-14,BROMOCRIPTINE MESYLATE,PARLODEL,1
415,1987,N/A,017962,002,I-34,1988-06-28,BROMOCRIPTINE MESYLATE,PARLODEL,1
416,1987,N/A,017970,001,I-53,1989-12-03,TAMOXIFEN CITRATE,NOLVADEX,1
417,1987,N/A,017989,001,I-32,1988-03-21,CARBOPROST TROMETHAMINE,PROSTIN/15M,1
418,1987,N/A,018024,001,I-47,1989-10-23,NALBUPHINE HYDROCHLORIDE,NUBAIN,1
419,1987,N/A,018024,002,I-47,1989-10-23,NALBUPHINE HYDROCHLORIDE,NUBAIN,1
420,1987,N/A,018044,001,I-41,1989-01-22,CALCITRIOL,ROCALTROL,1
421,1987,N/A,018044,002,I-41,1989-01-22,CALCITRIOL,ROCALTROL,1
422,1987,N/A,018053,003,I-37,1988-09-25,BUPIVACAINE HYDROCHLORIDE,BUPIVACAINE HCL,1
423,1987,N/A,018104,001,NCE,1992-12-29,GUANADREL SULFATE,HYLOREL,1
424,1987,N/A,018104,002,NCE,1992-12-29,GUANADREL SULFATE,HYLOREL,1
425,1987,N/A,018123,001,NCE,1992-09-30,GONADORELIN HYDROCHLORIDE,FACTREL,1
426,1987,N/A,018123,002,NCE,1992-09-30,GONADORELIN HYDROCHLORIDE,FACTREL,1
427,1987,N/A,018123,003,NCE,1992-09-30,GONADORELIN HYDROCHLORIDE,FACTREL,1
428,1987,N/A,018147,002,NCE,1992-04-06,PIROXICAM,FELDENE,1
429,1987,N/A,018147,003,NCE,1992-04-06,PIROXICAM,FELDENE,1
430,1987,N/A,018155,001,NDF,1987-10-03,CROMOLYN SODIUM,OPTICROM,1
431,1987,N/A,018155,001,ODE,1991-10-03,CROMOLYN SODIUM,OPTICROM,1
432,1987,N/A,018166,001,NCE,1993-12-28,OXPRENOLOL HYDROCHLORIDE,TRASICOR,1
433,1987,N/A,018166,002,NCE,1993-12-28,OXPRENOLOL HYDROCHLORIDE,TRASICOR,1
434,1987,N/A,018166,003,NCE,1993-12-28,OXPRENOLOL HYDROCHLORIDE,TRASICOR,1
435,1987,N/A,018166,004,NCE,1993-12-28,OXPRENOLOL HYDROCHLORIDE,TRASICOR,1
436,1987,N/A,018217,001,NCE,1990-12-24,SUPROFEN,SUPROL,1
437,1987,N/A,018224,001,NCE,1989-12-31,NOMIFENSINE MALEATE,MERITAL,1
438,1987,N/A,018224,002,NCE,1989-12-31,NOMIFENSINE MALEATE,MERITAL,1
439,1987,N/A,018225,001,NCE,1993-02-28,BUMETANIDE,BUMEX,1
440,1987,N/A,018225,002,NCE,1993-02-28,BUMETANIDE,BUMEX,1
441,1987,N/A,018225,003,NCE,1993-02-28,BUMETANIDE,BUMEX,1
442,1987,N/A,018226,001,NCE,1993-02-28,BUMETANIDE,BUMEX,1
443,1987,N/A,018227,001,NCE,1992-09-07,ETOMIDATE,AMIDATE,1
444,1987,N/A,018240,001,I-35,1988-09-04,ATENOLOL,TENORMIN,1
445,1987,N/A,018240,002,I-35,1988-09-04,ATENOLOL,TENORMIN,1
446,1987,N/A,018257,001,NCE,1989-11-09,TOCAINIDE HYDROCHLORIDE,TONOCARD,1
447,1987,N/A,018257,002,NCE,1989-11-09,TOCAINIDE HYDROCHLORIDE,TONOCARD,1
448,1987,N/A,018285,001,NCE,1992-09-03,PINDOLOL,VISKEN,1
449,1987,N/A,018285,002,NCE,1992-09-03,PINDOLOL,VISKEN,1
450,1987,N/A,018285,003,NCE,1992-09-03,PINDOLOL,VISKEN,1
451,1987,N/A,018289,001,NCE,1989-12-28,"IODOHIPPURATE SODIUM, I-123",NEPHROFLOW,1
452,1987,N/A,018303,001,NC,1987-12-31,HYDROCHLOROTHIAZIDE,LOPRESSOR HCT 50/25,1
453,1987,N/A,018303,002,NC,1987-12-31,HYDROCHLOROTHIAZIDE,LOPRESSOR HCT 100/25,1
454,1987,N/A,018303,003,NC,1987-12-31,HYDROCHLOROTHIAZIDE,LOPRESSOR HCT 100/50,1
455,1987,N/A,018343,001,D-7,1987-10-12,CAPTOPRIL,CAPOTEN,1
456,1987,N/A,018343,002,D-7,1987-10-12,CAPTOPRIL,CAPOTEN,1
457,1987,N/A,018343,003,D-7,1987-10-12,CAPTOPRIL,CAPOTEN,1
458,1987,N/A,018343,005,D-7,1987-10-12,CAPTOPRIL,CAPOTEN,1
459,1987,N/A,018353,001,I-11,1987-12-20,METRONIDAZOLE HYDROCHLORIDE,FLAGYL I.V.,1
460,1987,N/A,018353,002,I-11,1987-12-20,METRONIDAZOLE,FLAGYL I.V. RTU,1
461,1987,N/A,018366,001,NCE,1993-12-29,BENTIROMIDE,CHYMEX,1
462,1987,N/A,018445,001,NCE,1992-04-19,DIFLUNISAL,DOLOBID,1
463,1987,N/A,018445,002,NCE,1992-04-19,DIFLUNISAL,DOLOBID,1
464,1987,N/A,018470,001,NCE,1991-10-31,"CALCITONIN, HUMAN",CIBACALCIN,1
465,1987,N/A,018471,001,NDF,1989-05-30,OXYMETAZOLINE HYDROCHLORIDE,OCUCLEAR,1
466,1987,N/A,018489,001,NCE,1991-10-31,TECHNETIUM TC-99M LIDOFENIN KIT,TECHNETIUM TC 99M LIDOFENIN KIT,1
467,1987,N/A,018509,001,NP,1988-08-07,SODIUM BICARBONATE,BAROS,1
468,1987,N/A,018513,002,NCE,1993-07-28,CHENODIOL,CHENIX,1
469,1987,N/A,018513,002,ODE,1990-07-28,CHENODIOL,CHENIX,1
470,1987,N/A,018533,001,I-44,1989-06-30,KETOCONAZOLE,NIZORAL,1
471,1987,N/A,018536,001,NCE,1992-10-01,"XENON, XE-127",XENON XE 127,1
472,1987,N/A,018536,002,NCE,1992-10-01,"XENON, XE-127",XENON XE 127,1
473,1987,N/A,018538,001,NCE,1993-07-06,INDAPAMIDE,LOZOL,1
474,1987,N/A,018587,001,NCE,1992-09-07,GUANABENZ ACETATE,WYTENSIN,1
475,1987,N/A,018587,002,NCE,1992-09-07,GUANABENZ ACETATE,WYTENSIN,1
476,1987,N/A,018587,003,NCE,1992-09-07,GUANABENZ ACETATE,WYTENSIN,1
477,1987,N/A,018593,001,I-50,1989-12-16,VERAPAMIL HYDROCHLORIDE,ISOPTIN,1
478,1987,N/A,018593,001,I-51,1989-12-16,VERAPAMIL HYDROCHLORIDE,ISOPTIN,1
479,1987,N/A,018593,002,I-50,1989-12-16,VERAPAMIL HYDROCHLORIDE,ISOPTIN,1
480,1987,N/A,018593,002,I-51,1989-12-16,VERAPAMIL HYDROCHLORIDE,ISOPTIN,1
481,1987,N/A,018596,001,I-22,1988-01-19,CROMOLYN SODIUM,INTAL,1
482,1987,N/A,018602,001,NCE,1992-11-05,DILTIAZEM HYDROCHLORIDE,CARDIZEM,1
483,1987,N/A,018602,002,NCE,1992-11-05,DILTIAZEM HYDROCHLORIDE,CARDIZEM,1
484,1987,N/A,018602,003,NCE,1992-11-05,DILTIAZEM HYDROCHLORIDE,CARDIZEM,1
485,1987,N/A,018602,004,NCE,1992-11-05,DILTIAZEM HYDROCHLORIDE,CARDIZEM,1
486,1987,N/A,018603,001,NCE,1992-03-29,ACYCLOVIR SODIUM,ZOVIRAX,1
487,1987,N/A,018604,001,NCE,1992-03-29,ACYCLOVIR,ZOVIRAX,1
488,1987,N/A,018612,001,NCE,1994-01-13,NICOTINE POLACRILEX,NICORETTE,1
489,1987,N/A,018613,001,NCE,1992-08-02,MALATHION,PRIODERM,1
490,1987,N/A,018625,001,NCE,1992-11-10,CHYMOPAPAIN,DISCASE,1
491,1987,N/A,018631,001,NCE,1994-08-30,PENTOXIFYLLINE,TRENTAL,1
492,1987,N/A,018634,001,NR,1989-12-17,POVIDONE-IODINE,BETADINE,1
493,1987,N/A,018644,001,NCE,1990-12-30,BUPROPION HYDROCHLORIDE,WELLBUTRIN,1
494,1987,N/A,018644,002,NCE,1990-12-30,BUPROPION HYDROCHLORIDE,WELLBUTRIN,1
495,1987,N/A,018644,003,NCE,1990-12-30,BUPROPION HYDROCHLORIDE,WELLBUTRIN,1
496,1987,N/A,018651,001,NCE,1990-05-31,DRONABINOL,MARINOL,1
497,1987,N/A,018651,002,NCE,1990-05-31,DRONABINOL,MARINOL,1
498,1987,N/A,018651,003,NCE,1990-05-31,DRONABINOL,MARINOL,1
499,1987,N/A,018654,001,NCE,1990-12-20,MIDAZOLAM HYDROCHLORIDE,VERSED,1
500,1987,N/A,018657,001,I-11,1987-12-20,METRONIDAZOLE,FLAGYL I.V. RTU IN PLASTIC,1
501,1987,N/A,018662,002,NCE,1992-05-07,ISOTRETINOIN,ACCUTANE,1
502,1987,N/A,018662,003,NCE,1992-05-07,ISOTRETINOIN,ACCUTANE,1
503,1987,N/A,018662,004,NCE,1992-05-07,ISOTRETINOIN,ACCUTANE,1
504,1987,N/A,018663,001,NCE,1992-11-10,CHYMOPAPAIN,CHYMODIACTIN,1
505,1987,N/A,018663,002,NCE,1992-11-10,CHYMOPAPAIN,CHYMODIACTIN,1
506,1987,N/A,018669,001,NCE,1992-05-14,NICLOSAMIDE,NICLOCIDE,1
507,1987,N/A,018675,001,NDF,1988-06-28,CLEMASTINE FUMARATE,TAVIST,1
508,1987,N/A,018677,001,NCE,1990-12-26,NABILONE,CESAMET,1
509,1987,N/A,018678,001,NS,1987-09-28,AMINO ACIDS,BRANCHAMIN 4%,1
510,1987,N/A,018682,001,NCE,1993-02-18,TIOCONAZOLE,TROSYD,1
511,1987,N/A,018684,001,NS,1987-09-28,AMINO ACIDS,BRANCHAMIN 4%,1
512,1987,N/A,018686,001,NCE,1994-08-01,LABETALOL HYDROCHLORIDE,NORMODYNE,1
513,1987,N/A,018687,002,NCE,1994-08-01,LABETALOL HYDROCHLORIDE,NORMODYNE,1
514,1987,N/A,018687,003,NCE,1994-08-01,LABETALOL HYDROCHLORIDE,NORMODYNE,1
515,1987,N/A,018687,004,NCE,1994-08-01,LABETALOL HYDROCHLORIDE,NORMODYNE,1
516,1987,N/A,018689,001,NCE,1990-05-24,AURANOFIN,RIDAURA,1
517,1987,N/A,018700,001,NCE,1994-07-31,AMRINONE LACTATE,INOCOR,1
518,1987,N/A,018701,001,NE,1989-01-14,HALOPERIDOL DECANOATE,HALDOL DECANOATE,1
519,1987,N/A,018702,001,NCE,1992-12-14,ALCLOMETASONE DIPROPIONATE,VADERM,1
520,1987,N/A,018703,001,I-15,1988-06-28,RANITIDINE HYDROCHLORIDE,ZANTAC 150,1
521,1987,N/A,018703,001,I-42,1989-05-30,RANITIDINE HYDROCHLORIDE,ZANTAC 150,1
522,1987,N/A,018703,001,I-43,1989-05-30,RANITIDINE HYDROCHLORIDE,ZANTAC 150,1
523,1987,N/A,018703,001,NCE,1993-06-09,RANITIDINE HYDROCHLORIDE,ZANTAC 150,1
524,1987,N/A,018703,002,I-15,1988-06-28,RANITIDINE HYDROCHLORIDE,ZANTAC 300,1
525,1987,N/A,018703,002,I-42,1989-05-30,RANITIDINE HYDROCHLORIDE,ZANTAC 300,1
526,1987,N/A,018703,002,I-43,1989-05-30,RANITIDINE HYDROCHLORIDE,ZANTAC 300,1
527,1987,N/A,018703,002,NCE,1993-06-09,RANITIDINE HYDROCHLORIDE,ZANTAC 300,1
528,1987,N/A,018705,001,NDF,1988-10-31,NITROGLYCERIN,NITROLINGUAL,1
529,1987,N/A,018707,001,NCE,1992-12-14,ALCLOMETASONE DIPROPIONATE,VADERM,1
530,1987,N/A,018708,001,NCE,1990-12-27,QUAZEPAM,DORMALIN,1
531,1987,N/A,018709,001,NC,1987-10-12,CAPTOPRIL,CAPOZIDE 25/15,1
532,1987,N/A,018709,002,NC,1987-10-12,CAPTOPRIL,CAPOZIDE 25/25,1
533,1987,N/A,018709,003,NC,1987-10-12,CAPTOPRIL,CAPOZIDE 50/25,1
534,1987,N/A,018709,004,NC,1987-10-12,CAPTOPRIL,CAPOZIDE 50/15,1
535,1987,N/A,018714,001,NCE,1992-12-29,PRAZIQUANTEL,BILTRICIDE,1
536,1987,N/A,018716,001,NCE,1994-08-01,LABETALOL HYDROCHLORIDE,TRANDATE,1
537,1987,N/A,018716,002,NCE,1994-08-01,LABETALOL HYDROCHLORIDE,TRANDATE,1
538,1987,N/A,018716,003,NCE,1994-08-01,LABETALOL HYDROCHLORIDE,TRANDATE,1
539,1987,N/A,018716,004,NCE,1994-08-01,LABETALOL HYDROCHLORIDE,TRANDATE,1
540,1987,N/A,018719,001,NCE,1989-12-21,TRILOSTANE,MODRASTANE,1
541,1987,N/A,018719,002,NCE,1989-12-21,TRILOSTANE,MODRASTANE,1
542,1987,N/A,018731,001,NCE,1991-09-29,BUSPIRONE HYDROCHLORIDE,BUSPAR,1
543,1987,N/A,018731,002,NCE,1991-09-29,BUSPIRONE HYDROCHLORIDE,BUSPAR,1
544,1987,N/A,018735,001,NCE,1990-12-31,IOPAMIDOL,ISOVUE-M 200,1
545,1987,N/A,018735,002,NCE,1990-12-31,IOPAMIDOL,ISOVUE-300,1
546,1987,N/A,018735,003,NCE,1990-12-31,IOPAMIDOL,ISOVUE-370,1
547,1987,N/A,018735,004,NCE,1990-12-31,IOPAMIDOL,ISOVUE-M 300,1
548,1987,N/A,018738,001,NCE,1990-08-30,SULCONAZOLE NITRATE,SULCOSYN,1
549,1987,N/A,018748,001,NCE,1992-12-30,CICLOPIROX OLAMINE,LOPROX,1
550,1987,N/A,018749,001,NCE,1993-05-31,ACETOHYDROXAMIC ACID,LITHOSTAT,1
551,1987,N/A,018751,001,NCE,1992-12-23,ECONAZOLE NITRATE,SPECTAZOLE,1
552,1987,N/A,018754,002,NCE,1991-01-09,KETOPROFEN,ORUDIS,1
553,1987,N/A,018754,003,NCE,1991-01-09,KETOPROFEN,ORUDIS,1
554,1987,N/A,018757,002,NCE,1992-12-28,CELLULOSE SODIUM PHOSPHATE,CALCIBIND,1
555,1987,N/A,018768,001,I-46,1989-09-04,ETOPOSIDE,VEPESID,1
556,1987,N/A,018768,001,NCE,1993-11-10,ETOPOSIDE,VEPESID,1
557,1987,N/A,018770,001,NCE,1989-12-28,BITOLTEROL MESYLATE,TORNALATE,1
558,1987,N/A,018776,002,NCE,1994-04-30,VECURONIUM BROMIDE,NORCURON,1
559,1987,N/A,018796,001,NDF,1987-10-01,PILOCARPINE HYDROCHLORIDE,PILOPINE HS,1
560,1987,N/A,018817,001,I-50,1989-12-16,VERAPAMIL HYDROCHLORIDE,CALAN,1
561,1987,N/A,018817,001,I-51,1989-12-16,VERAPAMIL HYDROCHLORIDE,CALAN,1
562,1987,N/A,018817,002,I-50,1989-12-16,VERAPAMIL HYDROCHLORIDE,CALAN,1
563,1987,N/A,018817,002,I-51,1989-12-16,VERAPAMIL HYDROCHLORIDE,CALAN,1
564,1987,N/A,018828,001,NCE,1992-03-29,ACYCLOVIR,ZOVIRAX,1
565,1987,N/A,018830,001,NCE,1990-10-31,FLECAINIDE ACETATE,TAMBOCOR,1
566,1987,N/A,018830,002,NCE,1990-10-31,FLECAINIDE ACETATE,TAMBOCOR,1
567,1987,N/A,018831,001,NCE,1993-11-23,ATRACURIUM BESYLATE,TRACRIUM,1
568,1987,N/A,018859,001,NCE,1990-12-31,RIBAVIRIN,VIRAZOLE,1
569,1987,N/A,018873,002,NCE,1990-12-30,MEXILETINE HYDROCHLORIDE,MEXITIL,1
570,1987,N/A,018873,003,NCE,1990-12-30,MEXILETINE HYDROCHLORIDE,MEXITIL,1
571,1987,N/A,018873,004,NCE,1990-12-30,MEXILETINE HYDROCHLORIDE,MEXITIL,1
572,1987,N/A,018874,001,NDF,1989-09-24,CALCITRIOL,CALCIJEX,1
573,1987,N/A,018874,002,NDF,1989-09-24,CALCITRIOL,CALCIJEX,1
574,1987,N/A,018885,001,NC,1987-11-30,DIHYDROERGOTAMINE MESYLATE,EMBOLEX,1
575,1987,N/A,018885,002,NC,1987-11-30,DIHYDROERGOTAMINE MESYLATE,EMBOLEX,1
576,1987,N/A,018887,001,NDF,1988-12-05,CROMOLYN SODIUM,INTAL,1
577,1987,N/A,018891,001,NR,1987-10-10,CLONIDINE,CATAPRES-TTS-1,1
578,1987,N/A,018891,002,NR,1987-10-10,CLONIDINE,CATAPRES-TTS-2,1
579,1987,N/A,018891,003,NR,1987-10-10,CLONIDINE,CATAPRES-TTS-3,1
580,1987,N/A,018905,002,NCE,1990-07-26,IOXAGLATE MEGLUMINE,HEXABRIX,1
581,1987,N/A,018917,001,NCE,1989-12-28,ACEBUTOLOL HYDROCHLORIDE,SECTRAL,1
582,1987,N/A,018917,003,NCE,1989-12-28,ACEBUTOLOL HYDROCHLORIDE,SECTRAL,1
583,1987,N/A,018932,001,NCE,1989-11-20,NALTREXONE HYDROCHLORIDE,TREXAN,1
584,1987,N/A,018932,001,ODE,1991-11-20,NALTREXONE HYDROCHLORIDE,TREXAN,1
585,1987,N/A,018948,001,NCE,1990-12-27,LEVOCARNITINE,CARNITOR,1
586,1987,N/A,018948,001,ODE,1992-12-27,LEVOCARNITINE,CARNITOR,1
587,1987,N/A,018949,001,NCE,1990-05-08,TERFENADINE,SELDANE,1
588,1987,N/A,018956,001,I-52,1989-11-26,IOHEXOL,OMNIPAQUE 180,1
589,1987,N/A,018956,001,NCE,1990-12-26,IOHEXOL,OMNIPAQUE 180,1
590,1987,N/A,018956,002,I-52,1989-11-26,IOHEXOL,OMNIPAQUE 240,1
591,1987,N/A,018956,002,NCE,1990-12-26,IOHEXOL,OMNIPAQUE 240,1
592,1987,N/A,018956,003,NCE,1990-12-26,IOHEXOL,OMNIPAQUE 300,1
593,1987,N/A,018956,004,NCE,1990-12-26,IOHEXOL,OMNIPAQUE 350,1
594,1987,N/A,018972,001,NCE,1990-12-24,AMIODARONE HYDROCHLORIDE,CORDARONE,1
595,1987,N/A,018981,002,NCE,1991-12-24,ENCAINIDE HYDROCHLORIDE,ENKAID,1
596,1987,N/A,018981,003,NCE,1991-12-24,ENCAINIDE HYDROCHLORIDE,ENKAID,1
597,1987,N/A,018981,004,NCE,1991-12-24,ENCAINIDE HYDROCHLORIDE,ENKAID,1
598,1987,N/A,018998,001,NCE,1990-12-24,ENALAPRIL MALEATE,VASOTEC,1
599,1987,N/A,018998,002,NCE,1990-12-24,ENALAPRIL MALEATE,VASOTEC,1
600,1987,N/A,018998,003,NCE,1990-12-24,ENALAPRIL MALEATE,VASOTEC,1
601,1987,N/A,019009,001,NCE,1991-12-30,PIRBUTEROL ACETATE,EXIREL,1
602,1987,N/A,019010,001,NCE,1990-04-09,LEUPROLIDE ACETATE,LUPRON,1
603,1987,N/A,019028,001,NP,1989-08-13,CHLORHEXIDINE GLUCONATE,PERIDEX,1
604,1987,N/A,019032,001,NCE,1991-10-27,GUANFACINE HYDROCHLORIDE,TENEX,1
605,1987,N/A,019034,001,NCE,1994-01-11,HYDROMORPHONE HYDROCHLORIDE,DILAUDID-HP,1
606,1987,N/A,019044,001,NCE,1990-12-23,INDIUM IN-111 OXYQUINOLINE,INDIUM IN-111 OXYQUINOLINE,1
607,1987,N/A,019050,001,NCE,1994-05-04,SUFENTANIL CITRATE,SUFENTA,1
608,1987,N/A,019069,001,NS,1988-04-19,CLOTRIMAZOLE,MYCELEX-G,1
609,1987,N/A,019071,001,NP,1988-08-30,POTASSIUM CITRATE,UROCIT-K,1
610,1987,N/A,019071,001,ODE,1992-08-30,POTASSIUM CITRATE,UROCIT-K,1
611,1987,N/A,019079,001,NE,1989-02-11,FLUOROMETHOLONE ACETATE,OMNITROL,1
612,1987,N/A,019081,002,NDF,1989-09-10,ESTRADIOL,ESTRADERM,1
613,1987,N/A,019081,003,NDF,1989-09-10,ESTRADIOL,ESTRADERM,1
614,1987,N/A,019084,001,NDF,1988-12-31,KETOCONAZOLE,NIZORAL,1
615,1987,N/A,019085,001,NCE,1991-12-29,IPRATROPIUM BROMIDE,ATROVENT,1
616,1987,N/A,019090,001,NCE,1993-06-09,RANITIDINE HYDROCHLORIDE,ZANTAC,1
617,1987,N/A,019107,001,NCE,1990-10-17,SOMATREM,PROTROPIN,1
618,1987,N/A,019107,001,ODE,1992-10-17,SOMATREM,PROTROPIN,1
619,1987,N/A,019129,001,NS,1987-10-22,HYDROCHLOROTHIAZIDE,MAXZIDE,1
620,1987,N/A,019152,001,NDF,1989-12-16,VERAPAMIL HYDROCHLORIDE,ISOPTIN SR,1
621,1987,N/A,019155,001,NE,1988-04-24,AMMONIUM LACTATE,LAC-HYDRIN,1
622,1987,N/A,019190,001,NS,1987-11-01,ETHINYL ESTRADIOL,TRIPHASIL-28,1
623,1987,N/A,019192,001,NS,1987-11-01,ETHINYL ESTRADIOL,TRIPHASIL-21,1
624,1987,N/A,019193,001,NCE,1991-10-31,METHACHOLINE CHLORIDE,PROVOCHOLINE,1
625,1987,N/A,019194,001,NCE,1990-11-11,TRIENTINE HYDROCHLORIDE,CUPRID,1
626,1987,N/A,019194,001,ODE,1992-11-11,TRIENTINE HYDROCHLORIDE,CUPRID,1
627,1987,N/A,019215,001,NCE,1990-11-25,BUTOCONAZOLE NITRATE,FEMSTAT,1
628,1987,N/A,019219,002,NCE,1990-12-19,LEVOBUNOLOL HYDROCHLORIDE,BETAGAN,1
629,1987,N/A,019221,001,NC,1989-10-31,ENALAPRIL MALEATE,VASERETIC,1
630,1987,N/A,019257,001,NDF,1989-04-10,LEVOCARNITINE,VITACARN,1
631,1987,N/A,019257,001,ODE,1992-12-27,LEVOCARNITINE,VITACARN,1
632,1987,N/A,019264,001,ODE,1991-10-16,PENTAMIDINE ISETHIONATE,PENTAM 300,1
633,1987,N/A,019270,001,NCE,1990-08-30,BETAXOLOL HYDROCHLORIDE,BETOPTIC,1
634,1987,N/A,019280,001,NCE,1991-12-30,TRANEXAMIC ACID,CYKLOKAPRON,1
635,1987,N/A,019280,001,ODE,1993-12-30,TRANEXAMIC ACID,CYKLOKAPRON,1
636,1987,N/A,019281,001,NCE,1991-12-30,TRANEXAMIC ACID,CYKLOKAPRON,1
637,1987,N/A,019281,001,ODE,1993-12-30,TRANEXAMIC ACID,CYKLOKAPRON,1
638,1987,N/A,019322,001,NCE,1990-12-27,CLOBETASOL PROPIONATE,TEMOVATE,1
639,1987,N/A,019323,001,NCE,1990-12-27,CLOBETASOL PROPIONATE,TEMOVATE,1
640,1987,N/A,019353,001,NCE,1991-12-29,ALFENTANIL HYDROCHLORIDE,ALFENTA,1
641,1987,N/A,019355,001,NCE,1993-02-18,TIOCONAZOLE,VAGISTAT,1
642,1987,N/A,019359,001,NCE,1990-11-25,BUTOCONAZOLE NITRATE,FEMSTAT,1
643,1987,N/A,019368,001,NCE,1990-10-29,MONOOCTANOIN,MOCTANIN,1
644,1987,N/A,019368,001,ODE,1992-10-29,MONOOCTANOIN,MOCTANIN,1
645,1987,N/A,019369,001,NCE,1991-09-30,ETRETINATE,TEGISON,1
646,1987,N/A,019369,002,NCE,1991-09-30,ETRETINATE,TEGISON,1
647,1987,N/A,019384,002,NCE,1991-10-31,NORFLOXACIN,NOROXIN,1
648,1987,N/A,019386,002,NCE,1991-12-31,ESMOLOL HYDROCHLORIDE,BREVIBLOC,1
649,1987,N/A,019404,001,NCE,1991-12-31,FLURBIPROFEN SODIUM,OCUFEN,1
650,1987,N/A,019412,001,NS,1989-03-10,PYRITHIONE ZINC,HEAD & SHOULDERS CONDITIONER,1
651,1987,N/A,019412,002,NS,1989-03-10,PYRITHIONE ZINC,HEAD & SHOULDERS CONDITIONER,1
652,1987,N/A,019412,003,NS,1989-03-10,PYRITHIONE ZINC,HEAD & SHOULDERS CONDITIONER,1
653,1987,N/A,019412,004,NS,1989-03-10,PYRITHIONE ZINC,HEAD & SHOULDERS CONDITIONER,1
654,1987,N/A,019415,001,NE,1989-09-18,UROFOLLITROPIN,METRODIN,1
655,1987,N/A,019425,001,NCE,1994-08-01,LABETALOL HYDROCHLORIDE,TRANDATE,1
656,1987,N/A,019435,001,NCE,1991-03-31,PERMETHRIN,NIX,1
657,1987,N/A,019439,001,NS,1989-06-13,POTASSIUM CHLORIDE,K-DUR 20,1
658,1987,N/A,019441,001,NC,1989-07-11,INSULIN SEMISYNTHETIC PURIFIED HUMAN,NOVOLIN 70/30,1
659,1987,N/A,019462,001,NCE,1991-10-15,FAMOTIDINE,PEPCID,1
660,1987,N/A,019462,002,NCE,1991-10-15,FAMOTIDINE,PEPCID,1
661,1987,N/A,019463,001,NP,1989-11-05,TIMOLOL MALEATE,TIMOPTIC IN OCUDOSE,1
662,1987,N/A,019463,002,NP,1989-11-05,TIMOLOL MALEATE,TIMOPTIC IN OCUDOSE,1
663,1987,N/A,019500,001,NCE,1991-12-15,CLOFAZIMINE,LAMPRENE,1
664,1987,N/A,019500,001,ODE,1993-12-15,CLOFAZIMINE,LAMPRENE,1
665,1987,N/A,019500,002,NCE,1991-12-15,CLOFAZIMINE,LAMPRENE,1
666,1987,N/A,019500,002,ODE,1993-12-15,CLOFAZIMINE,LAMPRENE,1
667,1987,N/A,019510,001,NCE,1991-10-15,FAMOTIDINE,PEPCID,1
668,1987,N/A,019518,001,NS,1989-08-06,SODIUM MONOFLUOROPHOSPHATE,LB-1500R,1
669,1987,N/A,019536,001,D-7,1989-10-31,PROPRANOLOL HYDROCHLORIDE,INDERAL,1
670,1987,N/A,019536,001,I-48,1989-10-31,PROPRANOLOL HYDROCHLORIDE,INDERAL,1
671,1987,N/A,019557,001,NCE,1993-11-10,ETOPOSIDE,VEPESID,1
672,1987,N/A,019557,002,NCE,1993-11-10,ETOPOSIDE,VEPESID,1
673,1987,N/A,019593,001,NCE,1993-06-09,RANITIDINE HYDROCHLORIDE,ZANTAC,1
674,1987,N/A,019600,001,NDF,1989-10-30,METHOXSALEN,OXSORALEN-ULTRA,1
